Reference;Planet name;Column 3
189264;Gerardjeong;Gerardjeong
6877;Giada;Giada
12878;Erneschiller;Erneschiller
33897;Erikagreen;Erikagreen
24412;Ericpalmer;Ericpalmer
13520;Felicienrops;"F&#233;licienrops"
11584;Ferenczi;Ferenczi
28276;Filipnaiser;Filipnaiser
2930;Euripides;Euripides
743;Eugenisis;Eugenisis
185;Eunike;Eunike
10123;Fideoja;"Fide&#246;ja"
10937;Ferris;Ferris
18368;Flandrau;Flandrau
34236;Firester;Firester
18099;Flamini;Flamini
21451;Fisher;Fisher
22623;Fisico;Fisico
2506;Pirogov;Pirogov
450390;Pitchcomment;Pitchcomment
6808;Plantin;Plantin
2179;Platzeck;Platzeck
7645;Pons;Pons
1413;Roucarie;Roucarie
14487;Sakaisakae;Sakaisakae
75223;Wupatki;Wupatki
27099;Xiaoyucao;Xiaoyucao
4941;Yahagi;Yahagi
6243;Yoder;Yoder
20204;Yuudurunosato;Yuudurunosato
18938;Zarabeth;Zarabeth
20616;Zeeshansayed;Zeeshansayed
851;Zeissia;Zeissia
25094;Zemtsov;Zemtsov
237187;Zhonglihe;Zhonglihe
26302;Zimolzak;Zimolzak
7565;Zipfel;Zipfel
7572;Znokai;Znokai
1888;Zu;Chong-Zhi
10440;van;Swinden
13274;Roygross;Roygross
11770;Rudominkowski;Rudominkowski
4918;Rostropovich;Rostropovich
8203;Jogolehmann;Jogolehmann
6137;Johnfletcher;Johnfletcher
21519;Josephhenry;Josephhenry
3305;Ceadams;Ceadams
23284;Celik;Celik
3118;Claytonsmith;Claytonsmith
15967;Clairearmstrong;Clairearmstrong
3429;Chuvaev;Chuvaev
237;Coelestina;Coelestina
1764;Cogshall;Cogshall
1373;Cincinnati;Cincinnati
70710;Chuckfellows;Chuckfellows
202;Chryseis;"Chryse&#239;s"
155270;Dianawheeler;Dianawheeler
278225;Didierpelat;Didierpelat
3905;Doppler;Doppler
23409;Derzhavin;Derzhavin
2109;Dhotel;Dhotel
20553;Donaldhowk;Donaldhowk
24899;Dominiona;Dominiona
6363;Doggett;Doggett
361690;Laurelanmaurer;Laurelanmaurer
234026;Unioneastrofili;Unioneastrofili
7017;Uradowan;Uradowan
206241;Dubois;Dubois
21990;Garretyazzie;Garretyazzie
22905;Liciniotoso;Liciniotoso
10774;Eisenach;Eisenach
54863;Gasnault;Gasnault
7595;Vaxjo;"V&#228;xj&#246;"
3640;Gostin;Gostin
7625;Louisspohr;Louisspohr
7157;Lofgren;Lofgren
33382;Indranidas;Indranidas
8275;Inca;Inca
19082;Vikchernov;Vikchernov
10438;Ludolph;Ludolph
2094;Magnitka;Magnitka
4144;Vladvasil'ev;Vladvasil'ev
4776;Luyi;Luyi
17963;Vonderheydt;Vonderheydt
17555;Kenkennedy;Kenkennedy
890;Waltraut;Waltraut
163470;Kenwallis;Kenwallis
43259;Wangzhenyi;Wangzhenyi
3107;Weaver;Weaver
3057;Malaren;"M&#228;laren"
18928;Pontremoli;Pontremoli
405207;Konstanz;Konstanz
15224;Penttila;"Penttil&#228;"
3432;Kobuchizawa;Kobuchizawa
30524;Mandushev;Mandushev
45298;Williamon;Williamon
45580;Reneracine;"Ren&#233;racine"
2705;Wu;Wu
16705;Reinhardt;Reinhardt
22563;Xinwang;Xinwang
10004;Igormakarov;Igormakarov
5561;Iguchi;Iguchi
10378;Ingmarbergman;Ingmarbergman
8993;Ingstad;Ingstad
6845;Mansurova;Mansurova
210;Isabella;Isabella
2374;Vladvysotskij;Vladvysotskij
4792;Lykaon;Lykaon
245983;Machholz;Machholz
11263;Pesonen;Pesonen
21546;Konermann;Konermann
6036;Weinberg;Weinberg
107638;Wendyfreedman;Wendyfreedman
17899;Mariacristina;Mariacristina
9655;Yaburanger;Yaburanger
27895;Yeduzheng;Yeduzheng
2576;Yesenin;Yesenin
60622;Pritchet;Pritchet
30175;Adityajain;Adityajain
13046;Aliev;Aliev
31344;Agathon;Agathon
388282;`Akepa;`Akepa
23444;Kukucin;"Kuku&#269;&#237;n"
12174;van;het
18944;Sawilliams;Sawilliams
12694;Schleiermacher;Schleiermacher
11773;Schouten;Schouten
5704;Schumacher;Schumacher
7580;Schwabhausen;Schwabhausen
278513;Schwope;Schwope
4705;Secchi;Secchi
18461;Seiichikanno;Seiichikanno
4893;Seitter;Seitter
3133;Sendai;Sendai
36235;Sergebaudo;Sergebaudo
21745;Shadfan;Shadfan
16599;Shorland;Shorland
208351;Sielmann;Sielmann
16014;Sinha;Sinha
11325;Slavicky;"Slavick&#253;"
3821;Sonet;Sonet
48424;Souchay;Souchay
1564;Srbija;Srbija
23044;Starodub;Starodub
24916;Stelzhamer;Stelzhamer
201204;Stevewilliams;Stevewilliams
24646;Stober;Stober
3151;Talbot;Talbot
12602;Tammytam;Tammytam
825;Tanina;Tanina
352148;Tarcisiozani;Tarcisiozani
184064;Miner;Miner
16218;Mintakeyes;Mintakeyes
733;Mocia;Mocia
7064;Montesquieu;Montesquieu
11950;Morellet;Morellet
5521;Morpurgo;Morpurgo
20731;Mothediniz;"Moth&#233;diniz"
12130;Mousa;Mousa
23833;Mowers;Mowers
24602;Mozzhorin;Mozzhorin
6505;Muzzio;Muzzio
64070;NEAT;NEAT
1718;Namibia;Namibia
27915;Nancywright;Nancywright
43859;Naoyayano;Naoyayano
69264;Nebra;Nebra
2898;Neuvo;Neuvo
29185;Reich;Reich
879;Ricarda;Ricarda
4635;Rimbaud;Rimbaud
13743;Rivkin;Rivkin
12644;Robertwielinga;Robertwielinga
26376;Roborosa;Roborosa
6472;Rosema;Rosema
21610;Rosengard;Rosengard
31531;ARRL;ARRL
6282;Edwelda;Edwelda
7265;Edithmuller;"Edithm&#252;ller"
8181;Rossini;Rossini
5208;Royer;Royer
8592;Rubetra;Rubetra
90806;Rudaki;Rudaki
11955;Russrobb;Russrobb
798;Ruth;Ruth
2772;Dugan;Dugan
2603;Taylor;Taylor
8299;Tealeoni;"T&#233;aleoni"
64547;Saku;Saku
66454;Terezabeatriz;Terezabeatriz
45300;Thewrewk;Thewrewk
18918;Nishashah;Nishashah
251625;Timconrow;Timconrow
709;Fringilla;Fringilla
12325;Bogota;Bogota
4275;Bogustafson;Bogustafson
11256;Fuglesang;Fuglesang
3948;Bohr;Bohr
8367;Bokusui;Bokusui
5785;Fulton;Fulton
12834;Bomben;Bomben
11981;Boncompagni;Boncompagni
14224;Gaede;Gaede
17056;Boschetti;Boschetti
14600;Gainsbourg;Gainsbourg
2698;Azerbajdzhan;Azerbajdzhan
7509;Gamzatov;Gamzatov
10002;Bagdasarian;Bagdasarian
5136;Baggaley;Baggaley
9594;Garstang;Garstang
2776;Baikal;Baikal
11786;Bakhchivandji;Bakhchivandji
8153;Gattacceca;Gattacceca
8061;Gaudium;Gaudium
4391;Balodis;Balodis
3143;Genecampbell;Genecampbell
1741;Giclas;Giclas
33480;Bartolucci;Bartolucci
134127;Basher;Basher
3599;Basov;Basov
11739;Baton;Rouge
172;Baucis;Baucis
11580;Bautzen;Bautzen
159902;Gladstone;Gladstone
857;Glasenappia;Glasenappia
65685;Behring;Behring
7043;Godart;Godart
14631;Benbryan;Benbryan
29463;Benjaminpeirce;Benjaminpeirce
2621;Goto;Goto
6876;Beppeforti;Beppeforti
159181;Berdychiv;Berdychiv
12709;Bergen;op
236616;Gray;Gray
15929;Ericlinton;Ericlinton
11554;Asios;Asios
15263;Erwingroten;Erwingroten
14317;Antonov;Antonov
2341;Aoluta;Aoluta
284029;Esplugafrancoli;Esplugafrancoli
16578;Essjayess;Essjayess
30164;Arnobdas;Arnobdas
5416;Estremadoyro;Estremadoyro
174801;Etscorn;Etscorn
249540;Eugeniescott;Eugeniescott
973;Aralia;Aralia
8273;Apatheia;Apatheia
159215;Apan;Apan
300334;Antonalexander;Antonalexander
8564;Anomalocaris;Anomalocaris
26340;Evamarkova;"Evamarkov&#225;"
309706;Avila;Avila
133007;Audreysimmons;Audreysimmons
21424;Faithchang;Faithchang
120324;Falusandras;"Falusandr&#225;s"
9331;Fannyhensel;Fannyhensel
10985;Feast;Feast
294;Felicia;Felicia
10885;Horimasato;Horimasato
7708;Fennimore;Fennimore
3705;Hotellasilla;Hotellasilla
21636;Huertas;Huertas
349606;Fleurance;Fleurance
23254;Chikatoshi;Chikatoshi
134402;Ieshimatoshiaki;Ieshimatoshiaki
20194;Ilarialocantore;Ilarialocantore
151835;Christinarichey;Christinarichey
3497;Innanen;Innanen
10245;Inselsberg;Inselsberg
13387;Irus;Irus
1307;Cimmeria;Cimmeria
9218;Ishiikazuo;Ishiikazuo
13235;Isiguroyuki;Isiguroyuki
295473;Cochard;Cochard
6501;Isonzo;Isonzo
216591;Coetzee;Coetzee
25143;Itokawa;Itokawa
16135;Ivarsson;Ivarsson
7016;Conandoyle;Conandoyle
14582;Conlin;Conlin
18805;Kellyday;Kellyday
28818;Kellyryan;Kellyryan
70783;Kenwilliams;Kenwilliams
18174;Khachatryan;Khachatryan
9633;Cotur;Cotur
21729;Kimrichards;Kimrichards
6273;Kiruna;Kiruna
6275;Kiryu;Kiryu
640;Brambilla;Brambilla
22199;Klonios;Klonios
16438;Knofel;"Kn&#246;fel"
33606;Brandonmuncan;Brandonmuncan
134091;Jaysoncowley;Jaysoncowley
129152;Jaystpierre;Jaystpierre
6144;Kondojiro;Kondojiro
3309;Brorfelde;Brorfelde
11548;Jerrylewis;Jerrylewis
19570;Jessedouglas;Jessedouglas
89956;Leibacher;Leibacher
6758;Jesseowens;Jesseowens
3482;Lesnaya;Lesnaya
18458;Caesar;Caesar
66934;Kalalova;"K&#225;lalov&#225;"
28716;Calebgonser;Calebgonser
52292;Kamdzhalov;Kamdzhalov
46702;Linapucci;Linapucci
5978;Kaminokuni;Kaminokuni
9293;Kamogata;Kamogata
26993;Littlewood;Littlewood
55772;Loder;Loder
58534;Logos;Logos
9267;Lokrume;Lokrume
108382;Karencilevitz;Karencilevitz
13130;Dylanthomas;Dylanthomas
25229;Karenkitt;Karenkitt
11691;Easterwood;Easterwood
15728;Karlmay;Karlmay
3021;Lucubratio;Lucubratio
6584;Ludekpesek;Ludekpesek
6204;MacKenzie;MacKenzie
19730;Machiavelli;Machiavelli
5835;Mainfranken;Mainfranken
6606;Makino;Makino
9897;Malerba;Malerba
9904;Mauratombelli;Mauratombelli
33433;Maurilia;Maurilia
30326;Maxpine;Maxpine
23994;Mayhan;Mayhan
3870;Mayre;"Mayr&#233;"
3352;McAuliffe;McAuliffe
25725;McCormick;McCormick
21576;McGivney;McGivney
4695;Mediolanum;Mediolanum
25085;Melena;Melena
16450;Messerschmidt;Messerschmidt
7359;Messier;Messier
1739;Meyermann;Meyermann
22537;Meyerowitz;Meyerowitz
33451;Michaelarney;Michaelarney
165659;Michaelhicks;Michaelhicks
7389;Michelcombes;Michelcombes
30125;Mikekiser;Mikekiser
16909;Miladejager;Miladejager
27236;Millermatt;Millermatt
16680;Minamitanemachi;Minamitanemachi
343157;Mindaugas;Mindaugas
8098;Miyamotoatsushi;Miyamotoatsushi
85585;Mjolnir;Mjolnir
6835;Molfino;Molfino
9178;Momoyo;Momoyo
8890;Montaigne;Montaigne
6714;Montreal;"Montr&#233;al"
6943;Moretto;Moretto
4650;Mori;Mori
250840;Motorhead;"Mot&#246;rhead"
300082;Moyocoanno;Moyocoanno
243491;Muhlviertel;"M&#252;hlviertel"
7172;Multatuli;Multatuli
21480;Jilltucker;Jilltucker
22988;Jimmyhom;Jimmyhom
8621;Jimparsons;Jimparsons
3395;Jitka;Jitka
17988;Joannehsieh;Joannehsieh
26411;Jocorbferg;Jocorbferg
4989;Joegoldstein;Joegoldstein
20333;Johannhuth;Johannhuth
11652;Johnbrownlee;Johnbrownlee
9618;Johncleese;Johncleese
5905;Johnson;Johnson
14976;Josefcapek;"Josef&#269;apek"
11976;Josephthurn;Josephthurn
20376;Joyhines;Joyhines
39971;Jozsef;"J&#243;zsef"
652;Jubilatrix;Jubilatrix
31846;Elainegillum;Elainegillum
354;Eleonora;Eleonora
20644;Amritdas;Amritdas
20259;Alanhoffman;Alanhoffman
36424;Satokokumasaki;Satokokumasaki
30276;Noahgolowich;Noahgolowich
7833;Nilstamm;Nilstamm
13724;Schwehm;Schwehm
129102;Charliecamarotte;Charliecamarotte
155;Scylla;Scylla
306367;Nut;Nut
136824;Nonamikeiko;Nonamikeiko
10670;Seminozhenko;Seminozhenko
2777;Shukshin;Shukshin
63897;Ofunato;Ofunato
10055;Silcher;Silcher
34202;Sionaprasad;Sionaprasad
20293;Sirichelson;Sirichelson
2490;Bussolini;Bussolini
8253;Brunetto;Brunetto
3334;Somov;Somov
3335;Quanzhou;Quanzhou
21583;Caropietsch;Caropietsch
16951;Carolus;Quartus
31593;Romapradhan;Romapradhan
2830;Greenwich;Greenwich
20961;Arkesilaos;Arkesilaos
29620;Gurbanikaur;Gurbanikaur
11108;Hachimantai;Hachimantai
46689;Hakuryuko;Hakuryuko
15342;Assisi;Assisi
24059;Halverson;Halverson
7207;Hammurabi;Hammurabi
110026;Hamill;Hamill
1914;Hartbeespoortdam;Hartbeespoortdam
18177;Harunaga;Harunaga
29562;Danmacdonald;Danmacdonald
6859;Datemasamune;Datemasamune
12568;Kuffner;Kuffner
13244;Dannymeyer;Dannymeyer
26973;Lala;"L&#225;la"
10365;Kurokawa;Kurokawa
8279;Cuzco;Cuzco
14598;Larrysmith;Larrysmith
27470;Debrabeckett;Debrabeckett
7198;Montelupo;Montelupo
20570;Molchan;Molchan
14282;Cruijff;Cruijff
224027;Gregoire;"Gr&#233;goire"
19815;Marshasega;Marshasega
2909;Hoshi-no-ie;Hoshi-no-ie
14926;Hoshide;Hoshide
24945;Houziaux;Houziaux
21118;Hezimmermann;Hezimmermann
8077;Hoyle;Hoyle
58084;Hiketaon;Hiketaon
4924;Hiltner;Hiltner
21258;Huckins;Huckins
23774;Herbelliott;Herbelliott
11473;Barbaresco;Barbaresco
3394;Banno;Banno
2368;Beltrovata;Beltrovata
378;Holmia;Holmia
10387;Bepicolombo;Bepicolombo
4528;Berg;Berg
85215;Hohenzollern;Hohenzollern
1570;Brunonia;Brunonia
23041;Hunt;Hunt
8800;Brophy;Brophy
26277;Ianrees;Ianrees
33556;Brennanclark;Brennanclark
926;Imhilde;Imhilde
28855;Burchell;Burchell
73465;Buonanno;Buonanno
90502;Buratti;Buratti
14836;Maxfrisch;Maxfrisch
4145;Maximova;Maximova
28575;McQuaid;McQuaid
11768;Merrill;Merrill
150046;Cynthiaconrad;Cynthiaconrad
10461;Dawilliams;Dawilliams
90818;Daverichards;Daverichards
254846;Csontvary;"Csontv&#225;ry"
345971;Marktorrence;Marktorrence
10968;Sterken;Sterken
1386;Storeria;Storeria
22080;Emilevasseur;Emilevasseur
23294;Sunao;Sunao
31153;Enricaparri;Enricaparri
37556;Svyaztie;Svyaztie
265924;Franceclemente;Franceclemente
25601;Francopacini;Francopacini
982;Franklina;Franklina
13859;Fredtreasure;Fredtreasure
39809;Fukuchan;Fukuchan
6511;Furmanov;Furmanov
21523;GONG;GONG
1250;Galanthus;Galanthus
22611;Galerkin;Galerkin
9783;Tensho-kan;Tensho-kan
1199;Geldonia;Geldonia
20292;Eduardreznik;Eduardreznik
20441;Elijahmena;Elijahmena
6169;Sashakrot;Sashakrot
178226;Rebeccalouise;Rebeccalouise
308197;Satrapi;Satrapi
11621;Duccio;Duccio
512;Taurinensis;Taurinensis
1399;Teneriffa;Teneriffa
1265;Schweikarda;Schweikarda
10137;Thucydides;Thucydides
838;Seraphina;Seraphina
4470;Sergeev-Censkij;Sergeev-Censkij
11458;Rosemarypike;Rosemarypike
20362;Trilling;Trilling
24053;Shinichiro;Shinichiro
4200;Shizukagozen;Shizukagozen
10142;Sakka;Sakka
120347;Salacia;Salacia
24984;Usui;Usui
7996;Vedernikov;Vedernikov
10054;Solomin;Solomin
3543;Ningbo;Ningbo
731;Sorga;Sorga
162755;Spacesora;Spacesora
29402;Obelix;Obelix
175208;Vorbourg;Vorbourg
5158;Ogarev;Ogarev
52872;Okyrhoe;Okyrhoe
717;Wisibada;Wisibada
5803;Otzi;"&#214;tzi"
2719;Suzhou;Suzhou
6346;Syukumeguri;Syukumeguri
12840;Paolaferrari;Paolaferrari
16039;Zeglin;Zeglin
5269;Paustovskij;Paustovskij
1152;Pawona;Pawona
8772;Minutus;Minutus
6311;Porubcan;"Porub&#269;an"
23924;Premt;Premt
15468;Mondriaan;Mondriaan
7988;Pucacco;Pucacco
3359;Purcari;Purcari
17892;Morecambewise;Morecambewise
31574;Moshova;Moshova
32067;Ranganathan;Ranganathan
25555;Ratnavarma;Ratnavarma
5768;Pittich;Pittich
19919;Pogorelov;Pogorelov
4420;Alandreev;Alandreev
31899;Adityamohan;Adityamohan
2678;Aavasaksa;Aavasaksa
1568;Aisleen;Aisleen
15155;Ahn;Ahn
2401;Aehlita;Aehlita
20017;Alixcatherine;Alixcatherine
13281;Aliciahall;Aliciahall
3567;Alvema;Alvema
29;Amphitrite;Amphitrite
23608;Alpiapuane;Alpiapuane
3413;Andriana;Andriana
32611;Ananyaganesh;Ananyaganesh
2519;Annagerman;Annagerman
249061;Anthonyberger;Anthonyberger
7502;Arakida;Arakida
58196;Ashleyess;Ashleyess
8540;Ardeberg;Ardeberg
12364;Asadagouryu;Asadagouryu
70711;Arlinbartels;Arlinbartels
33412;Arjunsubra;Arjunsubra
16503;Ayato;Ayato
4094;Aoshima;Aoshima
24626;Astrowizard;Astrowizard
113949;Bahcall;Bahcall
7164;Babadzhanov;Babadzhanov
24948;Babote;Babote
21531;Billcollin;Billcollin
3263;Bligh;Bligh
1543;Bourgeois;Bourgeois
10392;Brace;Brace
15905;Berthier;Berthier
8266;Bertelli;Bertelli
7918;Berrilli;Berrilli
85320;Bertram;Bertram
4702;Berounka;Berounka
7804;Boesgaard;Boesgaard
6617;Boethius;Boethius
17653;Bochner;Bochner
3459;Bodil;Bodil
9148;Boriszaitsev;Boriszaitsev
9943;Bizan;Bizan
24712;Boltzmann;Boltzmann
17703;Bombieri;Bombieri
2622;Bolzano;Bolzano
767;Bondia;Bondia
5826;Bradstreet;Bradstreet
5046;Carletonmoore;Carletonmoore
128602;Careyparish;Careyparish
10928;Caprara;Caprara
3938;Chapront;Chapront
313;Chaldaea;Chaldaea
138979;Cernice;"&#268;ernice"
91604;Clausmadsen;Clausmadsen
129954;Corksauve;Corksauve
106545;Colanduno;Colanduno
1633;Chimay;Chimay
2060;Chiron;Chiron
13848;Cioffi;Cioffi
128608;Chucklove;Chucklove
27776;Cortland;Cortland
644;Cosima;Cosima
18157;Craigwright;Craigwright
25858;Donherbert;Donherbert
170927;Dgebessire;Dgebessire
11876;Doncarpenter;Doncarpenter
28784;Deringer;Deringer
28660;Derbes;Derbes
11037;Distler;Distler
5155;Denisyuk;Denisyuk
23879;Demura;Demura
14104;Delpino;Delpino
4165;Didkovskij;Didkovskij
6323;Karoji;Karoji
231278;Karpati;"K&#225;rp&#225;ti"
7895;Kaseda;Kaseda
1817;Katanga;Katanga
22536;Katelowry;Katelowry
24119;Katherinrose;Katherinrose
5743;Kato;Kato
12682;Kawada;Kawada
9746;Kazukoichikawa;Kazukoichikawa
92614;Kazutami;Kazutami
112798;Kelindsey;Kelindsey
33917;Kellyoconnor;Kellyoconnor
6260;Kelsey;Kelsey
15364;Kenglover;Kenglover
842;Kerstin;Kerstin
18907;Kevinclaytor;Kevinclaytor
25490;Kevinkelly;Kevinkelly
12068;Khandrika;Khandrika
10675;Kharlamov;Kharlamov
70418;Kholopov;Kholopov
18794;Kianafrank;Kianafrank
3751;Kiang;Kiang
31682;Kinsey;Kinsey
16441;Kirchner;Kirchner
113202;Kisslaszlo;"Kissl&#225;szl&#243;"
21945;Kleshchonok;Kleshchonok
1324;Knysna;Knysna
8120;Kobe;Kobe
15806;Kohei;Kohei
27991;Koheijimiura;Koheijimiura
11873;Kokuseibi;Kokuseibi
14469;Komatsuataka;Komatsuataka
1283;Komsomolia;Komsomolia
231649;Korotkiy;Korotkiy
22836;Leeannragasa;Leeannragasa
24346;Lehienphan;Lehienphan
167208;Lelekovice;Lelekovice
2548;Leloir;Leloir
30525;Lenbright;Lenbright
2046;Leningrad;Leningrad
8971;Leucocephala;Leucocephala
26075;Levitsvet;Levitsvet
3397;Leyla;Leyla
23063;Lichtman;Lichtman
26955;Lie;Lie
28611;Liliapopova;Liliapopova
1092;Lilium;Lilium
8765;Limosa;Limosa
290127;Linakostenko;Linakostenko
1448;Lindbladia;Lindbladia
37692;Loribragg;Loribragg
429;Lotis;Lotis
432971;Loving;Loving
1935;Lucerna;Lucerna
8184;Luderic;Luderic
11934;Lundgren;Lundgren
204711;Luojialun;Luojialun
10761;Lyubimets;Lyubimets
4523;MIT;MIT
28043;Mabelwheeler;Mabelwheeler
4980;Magomaev;Magomaev
31272;Makosinski;Makosinski
84996;Hortobagy;"Hortob&#225;gy"
225238;Hristobotev;Hristobotev
32079;Hughsavoldelli;Hughsavoldelli
7291;Hyakutake;Hyakutake
221628;Hyatt;Hyatt
10;Hygiea;Hygiea
6879;Hyogo;Hyogo
58664;IYAMMIX;IYAMMIX
130072;Ilincaignat;Ilincaignat
1813;Imhotep;Imhotep
18987;Irani;Irani
89818;Jureskvarc;"Jureskvar&#269;"
26666;Justinto;Justinto
42377;KLENOT;KLENOT
17103;Kadyrsizova;Kadyrsizova
3412;Kafka;Kafka
1072;Malva;Malva
17502;Manabeseiji;Manabeseiji
3349;Manas;Manas
194970;Marai;"M&#225;rai"
29457;Marcopolo;Marcopolo
12624;Mariacunitia;Mariacunitia
4494;Marimo;Marimo
912;Maritima;Maritima
454409;Markusloose;Markusloose
7527;Marples;Marples
5832;Martaprincipe;Martaprincipe
7799;Martinsolc;"Martin&#353;olc"
364264;Martymartina;Martymartina
21861;Maryhedberg;Maryhedberg
16760;Masanori;Masanori
8693;Matsuki;Matsuki
11695;Mattei;Mattei
293909;Matterhorn;Matterhorn
24188;Matthewage;Matthewage
13989;Murikabushi;Murikabushi
10161;Nakanoshima;Nakanoshima
19809;Nancyowen;Nancyowen
3607;Naniwa;Naniwa
1203;Nanna;Nanna
853;Nansenia;Nansenia
9211;Neese;Neese
2907;Nekrasov;Nekrasov
2183;Neufang;Neufang
165192;Neugent;Neugent
386622;New;Zealand
34163;Neyveli;Neyveli
66583;Nicandra;Nicandra
164791;Nicinski;Nicinski
162978;Helenhart;Helenhart
3656;Hemingway;Hemingway
12354;Hemmerechts;Hemmerechts
1596;Itzigsohn;Itzigsohn
546;Herodias;Herodias
4712;Iwaizumi;Iwaizumi
9081;Hideakianno;Hideakianno
4948;Hideonishimura;Hideonishimura
6459;Hidesan;Hidesan
235281;Jackwilliamson;Jackwilliamson
5636;Jacobson;Jacobson
20863;Jamescronk;Jamescronk
2073;Janacek;"Jan&#225;&#269;ek"
153333;Jeanhugues;Jeanhugues
46277;Jeffhall;Jeffhall
129982;Jeffseabrook;Jeffseabrook
25074;Honami;Honami
6072;Hooghoudt;Hooghoudt
18161;Koshiishi;Koshiishi
8957;Koujounotsuki;Koujounotsuki
6509;Giovannipratesi;Giovannipratesi
1799;Koussevitzky;Koussevitzky
15723;Girraween;Girraween
17794;Kowalinski;Kowalinski
31496;Glowacz;Glowacz
25427;Kratchmarov;Kratchmarov
9938;Kretlow;Kretlow
681;Gorgo;Gorgo
1159;Granada;Granada
210532;Grantmckee;Grantmckee
18871;Grauer;Grauer
12342;Kudohmichiko;Kudohmichiko
3387;Greenberg;Greenberg
18016;Grondahl;Grondahl
10326;Kuragano;Kuragano
429033;Gunterwendt;"G&#252;nterwendt"
159164;La;Canada
37683;Gustaveeiffel;Gustaveeiffel
23244;Lafayette;Lafayette
10540;Hachigoroh;Hachigoroh
6687;Lahulla;Lahulla
682;Hagar;Hagar
1995;Hajek;Hajek
30372;Halback;Halback
6044;Hammer-Purgstall;Hammer-Purgstall
1821;Aconcagua;Aconcagua
1531;Hartmut;Hartmut
145062;Hashikami;Hashikami
17945;Hawass;Hawass
4392;Agita;Agita
233707;Alfons;Alfons
3635;Kreutz;Kreutz
21413;Albertsao;Albertsao
238129;Bernardwolfe;Bernardwolfe
150129;Besshi;Besshi
21933;Aaronrozon;Aaronrozon
8930;Kubota;Kubota
864;Aase;Aase
2281;Biela;Biela
6255;Kuma;Kuma
9993;Kumamoto;Kumamoto
8457;Billgolisch;Billgolisch
9162;Kwiila;Kwiila
21778;Andrewarren;Andrewarren
52422;LPL;LPL
6284;Borisivanov;Borisivanov
24118;Babazadeh;Babazadeh
2059;Baboquivari;Baboquivari
20657;Alvarez-Candal;Alvarez-Candal
2142;Landau;Landau
12287;Langres;Langres
8465;Bancelin;Bancelin
6997;Laomedon;Laomedon
43293;Banting;Banting
7854;Laotse;Laotse
27584;Barbaravelez;Barbaravelez
133850;Heatherroper;Heatherroper
30788;Angekauffmann;Angekauffmann
13332;Benkhoff;Benkhoff
28836;Ashmore;Ashmore
325366;Asturias;Asturias
368719;Asparuh;Asparuh
257005;Arpadpal;Arpadpal
8405;Asbolus;Asbolus
12714;Alkimos;Alkimos
8233;Asada;Asada
8235;Fragonard;Fragonard
14995;Archytas;Archytas
18238;Frankshu;Frankshu
1862;Apollo;Apollo
5253;Fredclifford;Fredclifford
65357;Antoniucci;Antoniucci
10224;Hisashi;Hisashi
3324;Avsyuk;Avsyuk
39300;Auyeungsungfan;Auyeungsungfan
10122;Froding;"Fr&#246;ding"
31557;Holleybakich;Holleybakich
9638;Fuchs;Fuchs
296819;Artesian;Artesian
14425;Fujimimachi;Fujimimachi
2097;Galle;Galle
22406;Garyboyle;Garyboyle
2504;Gaviola;Gaviola
15389;Geflorsch;Geflorsch
21455;Mcfarland;Mcfarland
120741;Iijimayuichi;Iijimayuichi
18189;Medeobaldia;Medeobaldia
10289;Geoffperry;Geoffperry
33376;Medi;Medi
20393;Kevinlane;Kevinlane
121329;Getzandanner;Getzandanner
26545;Meganperkins;Meganperkins
1672;Gezelle;Gezelle
2937;Gibbs;Gibbs
28427;Gidwani;Gidwani
6233;Kimura;Kimura
15921;Kintaikyo;Kintaikyo
2609;Kiril-Metodi;Kiril-Metodi
2271;Kiso;Kiso
101902;Gisellaluccone;Gisellaluccone
12278;Kisohinoki;Kisohinoki
32242;Jagota;Jagota
14699;Klarasmi;Klarasmi
92893;Michaelperson;Michaelperson
3815;Konig;"K&#246;nig"
90918;Jasinski;Jasinski
8530;Korbokkur;Korbokkur
296905;Korochantsev;Korochantsev
9507;Gottfried;Gottfried
129177;Jeanneeha;Jeanneeha
28677;Laurakowalski;Laurakowalski
2763;Jeans;Jeans
14428;Lazaridis;Lazaridis
20336;Gretamills;Gretamills
4749;Ledzeppelin;Ledzeppelin
7252;Kakegawa;Kakegawa
35350;Lespaul;Lespaul
1454;Kalevala;Kalevala
26214;Kalinga;Kalinga
15621;Erikhovland;Erikhovland
19640;Ethanroth;Ethanroth
33886;Lilydeveau;Lilydeveau
7152;Euneus;Euneus
8968;Europaeus;Europaeus
38821;Linchinghsia;Linchinghsia
9854;Karlheinz;Karlheinz
31338;Lipperhey;Lipperhey
4234;Evtushenko;Evtushenko
18697;Kathanson;Kathanson
18992;Katharvard;Katharvard
61444;Katokimiko;Katokimiko
2750;Loviisa;Loviisa
2365;Interkosmos;Interkosmos
4319;Jackierobinson;Jackierobinson
561;Ingwelde;Ingwelde
939;Isberga;Isberga
49500;Ishitoshi;Ishitoshi
115434;Kellyfast;Kellyfast
5402;Kejosmith;Kejosmith
8740;Vaclav;"V&#225;clav"
2427;Kobzar;Kobzar
3373;Koktebelia;Koktebelia
10222;Klotz;Klotz
21964;Kevinhousen;Kevinhousen
4338;Velez;Velez
38046;Krasnoyarsk;Krasnoyarsk
350509;Veproknedlozelo;"Vep&#345;oknedlozelo"
